7505475857,2022-07-06 13:59,2015 Chevrolet Silverado 2500 Double Cab 8' Bed 4X4,"$19,500", (Westport),https://cnj.craigslist.org/ctd/d/westport-2015-chevrolet-silverado-2500/7505475857.html,"QR Code Link to This Post
2015 Chevrolet Silverado 2500 Double Cab 8' Bed 4X4, 6L V8, Auto, AC, PW, PL, 6-Passenger, Fully Loaded, 215K, Fleet Maintained, One Owner, Rust FREE Southern Truck
Asking $19,500NO TEXTS OR EMAILS!!!! WILL NOT ANSWER!!!!CALL FOR APPOINTMENT @ 508-636-5050Ask for Butch.....Hillside Motors
800 American Legion Highway
Westport, Ma 02790
""Family Owned and Operated Since 1969""
Chevy, gmc, ford, dodge, ram, nissan, 1500, 2500, 3500, f-150,f-250,f-350, deisel, diesal, diesel, Duramax, cummins, power stroke, double cab, crew cab, regular cab, extra cab, longbed, shortbed,vanz,vans, 8.1 liters, big blocks, Trailer, Great Dane, Great Dane Trailer, Utility Body, Utility Box, flatbeds, flat, beds, trucks, Avalanche, box truck, international Box truck, International
",https://images.craigslist.org/00C0C_byzkwYLFuhtz_0CI0dk_600x450.jpg
7505472095,2022-07-06 13:52,2015 Chevrolet Equinox LS,"$10,900", (new brunswick),https://cnj.craigslist.org/cto/d/new-brunswick-2015-chevrolet-equinox-ls/7505472095.html,"QR Code Link to This Post
OVERALL CONDITION OF THIS VEHICLE IS GREAT RUNS / DRIVES EXCELLENT,PLEASE REVIEW ALL PICTURES DILIGENTLY - BUY WITH CONFIDENCE AND COMPLETE TRANSPARENCY IF YOU HAVE ANY QUESTION FEEL FREE TO CALL ME@  show contact info
 AND TALK TO jose.
",https://images.craigslist.org/00z0z_l6kLQd2ygJBz_0CI0t2_600x450.jpg
7505471105,2022-07-06 13:51,2015 Chevy 2500HD Crew Cab Long Bed,"$13,900", (Westport),https://cnj.craigslist.org/ctd/d/westport-2015-chevy-2500hd-crew-cab/7505471105.html,"QR Code Link to This Post
2015 Chevy 2500HD Crew Cab 8' Long Bed 2WD, C&C, 6L V8, auto, AC, Tilt, Cruise, 6-Passenger, One Owner, 243K, Fleet Maintained, Clean Truck, (Different Types of Bodies Available at Additional Charges)
Asking $13,900NO TEXTS OR EMAILS!!!! WILL NOT ANSWER!!!!CALL FOR APPOINTMENT @ 508-636-5050Ask for Butch.....Hillside Motors
800 American Legion Highway
Westport, Ma 02790
""Family Owned and Operated Since 1969""
Chevy, gmc, ford, dodge, ram, nissan, 1500, 2500, 3500, f-150,f-250,f-350, deisel, diesal, diesel, Duramax, cummins, power stroke, double cab, crew cab, regular cab, extra cab, longbed, shortbed,vanz,vans, 8.1 liters, big blocks, Trailer, Great Dane, Great Dane Trailer, Utility Body, Utility Box, flatbeds, flat, beds, trucks, Avalanche, box truck, international Box truck, International
",https://images.craigslist.org/00i0i_iUI9ZZSapRhz_0CI0dN_600x450.jpg
7505463945,2022-07-06 13:37,2006 Chevrolet 2500HD Crew Cab 6' Bed 4X4,"$21,900", (Westport),https://cnj.craigslist.org/ctd/d/westport-2006-chevrolet-2500hd-crew-cab/7505463945.html,"QR Code Link to This Post
2006 Chevrolet 2500HD Crew Cab 6' Bed 4X4, LT PKG, 8.1 V8 Allison Auto, PW, PL, Tilt, Cruise, Fully Loaded, 15,500 LB Towing Capacity, 144K, Rust Free Florida Truck, Immaculate Condition
Asking $21,900NO TEXTS OR EMAILS!!!! WILL NOT ANSWER!!!!CALL FOR APPOINTMENT @ 508-636-5050Ask for Butch.....Hillside Motors
800 American Legion Highway
Westport, Ma 02790
""Family Owned and Operated Since 1969""
Chevy, gmc, ford, dodge, ram, nissan, 1500, 2500, 3500, f-150,f-250,f-350, deisel, diesal, diesel, Duramax, cummins, power stroke, double cab, crew cab, regular cab, extra cab, longbed, shortbed,vanz,vans, 8.1 liters, big blocks, Trailer, Great Dane, Great Dane Trailer, Utility Body, Utility Box, flatbeds, flat, beds, trucks, Avalanche, box truck, international Box truck, International
",https://images.craigslist.org/00A0A_emRuIRxMiuez_0CI0cW_600x450.jpg
7505462681,2022-07-06 13:35,Everyone NEEDS A CHEAP TOYOTA CAMRY,$45, (Somerset),https://cnj.craigslist.org/cto/d/somerset-everyone-needs-cheap-toyota/7505462681.html,"QR Code Link to This Post
2005 Toyota Camry le sedan 4 cylinder motor runs and drives 100%150k small dent in driver's door $4500 no email calls only  show contact info
.
",https://images.craigslist.org/01313_ldVpzl4FbqLz_05a03S_600x450.jpg
7505460518,2022-07-06 13:31,1950 Studebaker Bullet Nose 47 K Survivor!!!,"$10,300"," (Constantia, NY)",https://cnj.craigslist.org/ctd/d/constantia-1950-studebaker-bullet-nose/7505460518.html,"QR Code Link to This Post
1950 Studebaker Presidential 4 DR. (suicide set-up) All Orig  Flathead 6, Automatic, GET IN and GO!!!!!!!!!!!! Car! This car was stored for YRS> Motor runs and drives well Stops Good a True Survivor!!! Body was last restored in 1984 This is No show car, but still cleans-up well!!!!! Interior is in Great Shape, Body is very straight, Clean and Open title. These are very rare and she is Priced to sell, LOOK!!!! at pictures Bring Cash or Do not waste our time   $10,300 Mike 315-623-2011 This car is in Constantia, NY 13044
",https://images.craigslist.org/00H0H_h5CVBLrCuzMz_0CI0sU_600x450.jpg
7505450694,2022-07-06 13:14,Sharp 2005 Victory Red Corvette- Low Miles!,"$25,900", (Wayne NJ),https://cnj.craigslist.org/cto/d/wayne-sharp-2005-victory-red-corvette/7505450694.html,"QR Code Link to This Post
2005 C6 Corvette Coupe with Removable Glass Panel, Victory Red with Steel Gray Leather Interior Sharp Color Combo !!! Low Low 56K Miles !!! Senior Owned, Never Smoked in or Beat On !! Bone Stock Mint Condition Everything Works !!! This Corvette has the Powerful V8 6.0 Liter Engine Coupled with a Smooth Shifting Auto Transmission. Has the Great Sounding Bassani Cat Back Exhaust System, Along with the Z51 Suspension Package. Heads up Display. Equipped with Traction Control, 4-Wheel ABS, Super Cold A/C, Power Windows and Door Locks, Cruise Control and Tilt Wheel. Has Upgraded Premium Sound Bose Stereo System with CD. Dual Air Bags, Dual Climate Control. All Premium Leather Dual Power Seats. Car is Extremely Clean, Interior shows Beautiful and The Paint Truly Has to Be Seen to Be Appreciated, Has an Amazing Shine To It !! Brand New Brakes, Pad and Rotors! New Serpentine Belt and Alternator. All Tires in Great Condition only 2k Miles On Them. Upgraded Polished Aluminum Rims. Very Well Cared for and Garage Kept as it Shows !!! Clean NJ Title, All Books. 2 Sets of Key Fobs. 2 Car Covers. Clean Current Accident Free Carfax On Hand. Call, Text Or Email  show contact info
. Please no Low Ball Offers ! If the Add is Up the Car Is Available, Thanks for Looking !! Offered At 25,900.00
",https://images.craigslist.org/00T0T_7Tj3R4mzhAEz_0CI0t2_600x450.jpg
7505449195,2022-07-06 13:11,2017 *Toyota* *Highlander* *SE V6 AWD* White,"$29,888", (Wayne NJ),https://cnj.craigslist.org/ctd/d/asbury-park-2017-toyota-highlander-se/7505449195.html,"QR Code Link to This Post2017 *Toyota* *Highlander* SE V6 AWD SUV - $29,888Call Us Today! 833-604-4143Toyota_ Highlander_ For Sale by Land Rover Monmouth
Vehicle Description For This *Toyota* *Highlander*2017 Toyota Highlander SE NEW TIRES/GOOD TIRES, NEW BRAKES/GOOD BRAKES, NAVIGATION GPS NAV, MOONROOF SUNROOF, REAR VIEW CAMERA, BLIND SPOT ALERT, Navigation System.CARFAX One-Owner. 20/26 City/Highway MPGWe are proud to be a part of Penske Automotive Group.View additional pictures and details This Toyota_ Highlander_ at:
http://land-rover-monmouth.ebizautos.com/details-2017-toyota-highlander-se_v6_awd-used-5tdjzrfh6hs418390.html?utm_source=craigslist&utm_medium=referral&utm_campaign=ebizautos_craigslist
Vehicle Details For This *Toyota* *Highlander*Year: 2017
Make: Toyota
Model: Highlander
Trim: SE V6 AWD
VIN: 5TDJZRFH6HS418390
Stock#: S418390A
Condition: Used Clear Title
Miles: 108,930
Exterior Color: White
Interior Color: Black
Engine: 3.5L V6 Cylinder
Transmission: 8 Spd Automatic
Drivetrain: All Wheel DriveToyota
Features & Options For This *Toyota* *Highlander*
Ext / Int ColorWhite with Black Leather InteriorLuxury FeaturesAir Conditioning
Climate Control System
Cruise Control
Digital Information Center
Dual Zone Electronic Climate Control System
Front Heated Seats
Heated Mirrors
Leather Gear Shifter
Leather Steering Wheel
Memory Seat Position
Moonroof
Rear A/C
Steering Wheel Radio Controls
Telescoping Steering Wheel
Tilt Steering Wheel
Tinted Windows
Tire Pressure MonitorPower EquipmentPower Lift Gate
Power Mirrors
Power Passenger Seat
Power Steering
Power WindowsSafety FeaturesAll Wheel Drive
Anti-Lock Brakes
Child Proof Door Locks
Daytime Running Lights
Driver's Air Bag
Dynamic Stability Control
Fog Lights
Intermittent Wipers
Keyless Entry
Passenger Air Bag
Rear Defogger
Roll Stability Control
Security System
Side Air Bags
Side Curtain Airbags
Traction Control SystemInterior3rd Row Seating
Center Arm Rest
Clock
Overhead Console
Tachometer
Vanity MirrorsExteriorRear Spoiler
Rear Wipers
Remote Fuel Door
Roof Rack
SunroofAudio / VideoAM/FM
Aux. Audio Input
Bluetooth
CD Player
Factory System
MP3
Navigation System
Onboard Hard Drive
Reverse Camera
Satellite Radio
ToyotaAbout UsLand Rover Monmouth
807 Highway 35 
Ocean, NJ 07712Call NOW to Reserve this Toyota_ Highlander_! 833-604-4143*Toyota* *Highlander* *SE V6 AWD* *Toyota* *Highlander* *SE V6 AWD* *For Sale* *Clean* *White* *Toyota* *Highlander* *SE V6 AWD* *Cheap* *Like New* *All Wheel Drive* *3.5L V6 Cylinder* *Used* *Toyota* *Highlander* *SE V6 AWD* *Toyota* *Highlander* *SE V6 AWD* *Toyota* *Highlander* *SE V6 AWD*
",https://images.craigslist.org/01515_ki44ltyLy2fz_0gw0co_600x450.jpg
7505446274,2022-07-06 13:06,2007 Jeep Grand Cherokee,"$1,500", (stockton),https://cnj.craigslist.org/cto/d/sergeantsville-2007-jeep-grand-cherokee/7505446274.html,"QR Code Link to This Post
2007 Jeep Grand Cherokee Laredo 220k miles,needs a front wheel bearing engine light on goes on and off for years not sure why.was a second vehicle no time to fix in past year has new rotors and brakes ,oil pan and muffler.just don't have time to fix or i would sell for 3200.00
",https://images.craigslist.org/01010_eRdyKsxwSEhz_1320MM_600x450.jpg
7505445574,2022-07-06 13:05,2016 GMC TERRAIN SLE,"$12,495", (+ High Quality Imports),https://cnj.craigslist.org/ctd/d/marlboro-2016-gmc-terrain-sle/7505445574.html,"QR Code Link to This Post
2016 GMC TERRAIN SLE
Offered by: High Quality Imports — (732) 490-7162
 — $12,495
Designed to handle the demands of your busy life and family, our One Owner 2016 GMC Terrain AWD SLE-1 is proudly presented in Iridium Metallic! Powered by a proven 2.4 Liter 4 Cylinder that offers 182hp while paired with a 6 Speed Automatic transmission which results in a hushed ride and excellent handling. This All Wheel Drive SUV offers near 29mpg on the open road while looking sharp with a prominent grille, heated side-view mirrors, and alloy wheels.    Slip inside the refined SLE-1 interior and feel the ultra-comfortable premium cloth seating and notice the graceful lines of the dash and convenient auto-dimming mirror. Listen to your favorite tunes courtesy of touchscreen audio with available satellite radio plus stay connected via Bluetooth and available WiFi as you enjoy this ride.   Feel confident as you and your precious cargo are protected by meticulous engineering from GMC that includes antilock brakes, stability/traction control, airbags, and a rear vision camera. With superior fit and finish, and exceptional safety features, Terrain delivers without compromise! Save this Page and Call for Availability. We Know You Will Enjoy Your Test Drive Towards Ownership! .All advertised prices exclude government fees and taxes, any finance charges, any dealer document preparation charge, any emission testing charge, and any Dealer Preparation Fees. Price(s) include(s) all costs to be paid by consumer, except for licensing costs, registration fees, and taxes. While we try to make sure that all prices posted here are accurate at all times, we cannot be responsible for typographical and other errors that may appear on the site. We make every effort to provide you the most accurate, up-to-the-minute information; however, it is your responsibility to verify with the Dealer that all details listed are accurate. The dealership is not responsible for typographical, pricing, product information, advertising or shipping errors. Advertised prices and available quantities are subject to change without notice. All rates and offers are dependent on bank approval, which varies based on applicant's credit as well as the vehicle.  ""Prices(s) include(s) all costs to be paid by a Consumer, expect for Licensing Cost, Registration Fees, and Taxes.""High Quality Imports
Year: 2016
Make: GMC
Model: TERRAIN
Series: SLE
VIN: 2GKFLSEK9G6163260
Stock #: 6163260
Condition: Used
Mileage: 140,076
MPG: 20 city / 29 highway
Exterior: Iridium Metallic
Interior: Jet Black
Body: SUV
Transmission: Automatic
Engine: 2.4L 4 Cylinders
Drivetrain: All Wheel Drive
🥇🏁🥇🏁High Quality Imports 🏁🥇🏁🥇
📲 ☎️️ CALL OR TEXT US (732) 490-7162 📲 ☎️️
🏎 WE SPECIALIZE IN PICK UP TRUCKS!
🏎 Hours Of Operation 9 AM - 6:30 PM Mon-Sat.
🏎 In House Financing To Help Get You Approved!
🏎 Fastest and easiest way to shop online!
🏎 Financing for All credit situations!
🏎 Offer Extended Warranties
🏎 For FAST approvals fill out our Online Credit Application! 
* Copy this link into your browser: 
↪ https://www.highqualityauto.net/creditapp.aspx
🏎 This 2016 *GMC* *TERRAIN* *SLE* Is Detailed and ready for a Test Drive!
🏎 Trade Ins Welcome! We buy Cars. 
📃 CarFax reports available on this 2016 *GMC* *TERRAIN* SLEMore vehicle details: high-quality-imports-2.hammerwebsites.net/v/YU7ftoMP
Address: 346 US Highway 9 Manalapan, NJ 07726
Phone: (732) 490-7162
Website: www.highqualityauto.net📲 ☎️ Call or text (732) 490-7162 for quick answers to your questions about this GMC TERRAIN
Your message will always be answered by a real human — never an automated system.Disclaimer:
High Quality Imports will never sell, share, or spam your mobile number. Standard text messaging rates may apply.
2016 GMC TERRAIN SLE
8b48c1e1dfbe49fcb8b26e3aa3c6f5f8
 ",https://images.craigslist.org/00404_bgfyS608oJBz_0jm0cU_600x450.jpg
7505444926,2022-07-06 13:03,2004 Hyundai santefe v6 awd,"$3,500", (Hamilton nj),https://cnj.craigslist.org/cto/d/trenton-2004-hyundai-santefe-v6-awd/7505444926.html,"QR Code Link to This Post
2004 Hyundai santefe 6 cylinder automatic all wheel drive with 168k miles runs and drives great no mechanical issues very clean inside and out leather interior sunroof power windows ice cold air newer set of Michelin tires clean title inspection good till august and willl pass again with no issues asking $3500  show contact info",https://images.craigslist.org/00505_gBN0NMEBluoz_0x20oM_600x450.jpg
7505442059,2022-07-06 12:59,06 Ford Taurus,"$2,550", (Hamilton nj),https://cnj.craigslist.org/cto/d/trenton-06-ford-taurus/7505442059.html,"QR Code Link to This Post
6 cylinder automatic runs and drives good clean inside out check engine light is on tune up 133,000 MI call  show contact info
 has brand new tires no text messages will not be answered
",https://images.craigslist.org/00y0y_dbTaAU5TPABz_0t20CI_600x450.jpg
